CAPITAL COST 2021 PRICES [million USD],Q_engineering[#],high_grade_heat[MWt],major_radius,aspect_ratio,effective_ion_charge,toroidal_field_on_plasma
0.7026059838265983,0.514200858712767,0.8222611752635379,0.5256872931686634,0.6936694094592747,0.1372973999535494,0.4715737420805165
0.8878644952290836,0.3048559294998528,0.9968607519126776,0.7998935740534195,0.260009594958978,0.14390705912243,0.1666673485741798
0.8252402415013484,0.3233403313544556,0.0522298574555014,0.1007735740015624,0.1207233507943844,0.2772603823055982,0.7273964013866018
0.1229082830777931,0.7411720552257285,0.2873251678688696,0.2831253961828182,0.2713886281868939,0.1987115462185946,0.9921132261067912
0.2984057492664949,0.8992919967302424,0.7968610572580571,0.5433496269094439,0.2906253985710151,0.6509094710096324,0.5144675290669988
0.7216939776025871,0.2936574636610102,0.6038568686664064,0.8169398288017883,0.2366989754141568,0.8840808182510667,0.3378117957675369
0.6613943078426341,0.4504199503037055,0.070738891879441,0.6163826459404742,0.6279590307158212,0.3020249518116599,0.7801842112724137
0.8006620188971605,0.918143745557214,0.5376967057242587,0.4873520814110371,0.7131457343082851,0.500072023428994,0.1441967246090703
0.7854031306502391,0.1249300504792521,0.7357582338126722,0.1884378063427898,0.1292175067538755,0.9798991955610384,0.2007140849353903
0.0110997835671724,0.8739139679734542,0.850200190312008,0.8181583887605688,0.0036687675558265,0.6572297347627599,0.727056357220963
0.201210557671456,0.1222799440323312,0.368570583787642,0.3777474388887113,0.1043544811643625,0.6958701307010661,0.6295890566951698
0.4311709870269952,0.685993456038489,0.8454309913821336,0.2503124303231443,0.6544048208148316,0.4662187376129278,0.6999199016828278
0.0040566632617919,0.1287989981772391,0.6294153971145036,0.927504672670098,0.3287689824036451,0.5973775904509189,0.8647494049508483
0.2046395489609236,0.8193880342752344,0.8778686040518167,0.2250699334468118,0.6233574032731097,0.9696297861783656,0.8955288049880377
0.3551831289176862,0.4499804711270684,0.8176242983634393,0.7368164076742467,0.5680026866138734,0.9952730730563724,0.3609093933452568
0.1302962902337915,0.3998053085108261,0.4569691406882655,0.7559832477322351,0.7686825213714968,0.6112202439462022,0.6863844504100509
0.7185416173565438,0.8910955603507115,0.4056410454106112,0.0688288312370192,0.381610267077195,0.0615172492030609,0.7048255861175527
0.7687682153304338,0.4472039977798747,0.5424659341414529,0.0012999519954653,0.9188468744872677,0.3427795620141787,0.0191996346883711
0.818949135147374,0.2510172862815986,0.4344464874703219,0.2017570033380932,0.5706982401370828,0.5046165447327347,0.0765396880558378
0.1324229248236588,0.5274859756070468,0.1309978127489226,0.956023640722823,0.6186899460571382,0.1552378015126679,0.3264333039299072
0.6200084107724833,0.0899155788183935,0.090442772669263,0.9591192071585516,0.6131949716236439,0.2294378507384837,0.0577936536729853
0.2195427105565656,0.7268839550201922,0.1075087430150157,0.8429483748012406,0.1057904375808964,0.7869519551833417,0.96680835486365
0.1545926182192627,0.8578928282598299,0.7938887054543292,0.7015783089755285,0.4814177200126149,0.5059451970986273,0.4606507102148404
0.2900633891907501,0.297736160139417,0.0804550773782298,0.1018858843839041,0.2104524574161821,0.3962573602838084,0.4254338900866813
0.9487354518149396,0.539419889964755,0.8601915341280361,0.4965527951629762,0.5017345950237777,0.0080620037286932,0.3933340845434188
0.7065095513534113,0.9314870449551488,0.9390130095992631,0.3704342096134697,0.2823626551578796,0.8951663499829723,0.6031816786060046
0.858726367324205,0.7180014908682744,0.534753948360108,0.9408539110071098,0.6661570808797174,0.0211512430808382,0.276339662466607
0.512683330989438,0.3263699904541784,0.4882112860076811,0.0744515348696573,0.0555834475631439,0.7216417251459212,0.5917642108431946
0.305231961302049,0.7982040090738239,0.1069481294160654,0.3923280776343465,0.681996456472958,0.1440388381527649,0.0020447446208973
0.7962851607386554,0.9534895483943956,0.8115010559065581,0.4758207049578491,0.252288549862752,0.3793481654461628,0.9330102357343932
0.119122719926679,0.2336449565295884,0.3909639922863719,0.9009208328049152,0.2654283977052927,0.882053387143471,0.979620115819338
0.0964639607639289,0.4119077377709156,0.2288838400883689,0.3674182807519772,0.009185470401735,0.9071995811077854,0.7838269247916062
0.4098366675170926,0.7456922062766412,0.9579243327942724,0.3230586650620464,0.2085426068330421,0.6001866823650875,0.5472991255000035
0.1848159428961248,0.3056720782425706,0.3829982734434857,0.7758716358499589,0.4341421853558712,0.9605297934872618,0.4204266048339228
0.8917679070032302,0.576070338121316,0.5232003447660247,0.795678703472863,0.7160855887994623,0.6240172965275831,0.0435330631794614
0.299345545433833,0.9999565756263736,0.5428413180408531,0.5040623672345027,0.043694450943515,0.8879917212423549,0.4380628127166355
0.7751175494735899,0.1214383237019501,0.4105814463910313,0.7754897094528616,0.1459648652055457,0.3505057448849715,0.4146015137137611
0.5846478652075784,0.5871823492881197,0.7807020051586764,0.5097515897483083,0.5674040897158823,0.811390475523411,0.8111764469715491
0.1126165868938015,0.3644441335166402,0.3862141843129535,0.7808049469069503,0.3435163882394965,0.8143788775055054,0.0626215463622563
0.4816628574913427,0.5320832312029096,0.5520577728868397,0.9204934013446048,0.4587015888612916,0.4744660575630034,0.3013817142004831
0.0175196007836345,0.7126355984007039,0.8283777792494796,0.093110545438935,0.3215181245432733,0.5345854527074265,0.142112084990656
0.9747517037465288,0.0524294199794138,0.4439418480610804,0.052962613546005,0.4072916210537002,0.2845541806041252,0.1868216290429962
0.5989198254305139,0.4990062281692806,0.9614153602911226,0.17168216484398,0.5095074685650158,0.1826886883876114,0.9677044523667148
0.1207715751324294,0.8696317356648986,0.1014211223085147,0.8646818977886325,0.3662215034053159,0.9400582379549464,0.3029105297484649
0.1758633015532622,0.6703210012185429,0.1497985249385842,0.4256496267951036,0.8892083238815278,0.6514809778319757,0.2797806045154575
0.8893504386886746,0.9470082407556498,0.9350579756507176,0.8567202286884026,0.7511964369652133,0.534147215417102,0.9139321206255304
0.2908490724588182,0.8906226522691333,0.9010996884753056,0.4957413665807333,0.1946037722665329,0.8490993217692385,0.1512907764488268
0.7940634651158983,0.0100857503876469,0.6836160854222951,0.9606305886941876,0.3399023730530314,0.1473030327859614,0.9927595214580254
0.6494962644524179,0.1982358518952178,0.9247933974012964,0.0089679638736349,0.154387059708595,0.7874817617925448,0.329701070668411
0.4074332138483747,0.6253935210986892,0.5940637462583116,0.7433899519923421,0.8647911644843504,0.4743680063354177,0.3264842660662268
0.6176724060780525,0.7914075358652068,0.0297612920331434,0.5180777343227037,0.6524939663131276,0.7999576289570632,0.934601213357402
0.165931203235255,0.773344765277753,0.7704033996194646,0.7009765176295276,0.8625083950966628,0.8778225110664103,0.3622423395479921
0.08444538215293,0.2869499475131004,0.4710755028563846,0.5751468377507176,0.1615856614344004,0.773746449345266,0.8707407884859008
0.1131659907353899,0.0974218492137334,0.8293598292954719,0.0390162464701682,0.616134605677064,0.746962151507833,0.3327393701406953
0.4945901555165984,0.9998412814319552,0.713429208071829,0.9619416334800384,0.0822565271253857,0.3060071410616084,0.3314594872870902
0.7448537487698041,0.5306570144728971,0.676900659542802,0.0874434902735576,0.3375292399768171,0.6673241107038403,0.5447708142864921
0.3279372258774515,0.4273692694437593,0.8939266982633081,0.2753159897176127,0.8771294418306032,0.6565302528608171,0.9841639727252524
0.2373928877162552,0.1321110521540818,0.2044573420668601,0.6035257772427635,0.8505207066296445,0.8821859496100448,0.9964130554184768
0.3884245248835096,0.6958557228340468,0.7734705752460878,0.539358401595855,0.4807811633117058,0.9091308059217774,0.4638199029822814
0.0479147763972389,0.2133505081468037,0.7429846999509748,0.8862137767937661,0.2167802190751916,0.2985116954644901,0.0375829882790619
0.941739519788748,0.4219206686904228,0.6145309798520987,0.0069096288941622,0.4741817000962556,0.6584689528462928,0.5170772639929411
0.5014592636099885,0.8980029200585555,0.0298510083061582,0.1214346803943395,0.1859756155348546,0.1666781835969977,0.1728747055274071
0.3851161273824259,0.3241847221725358,0.8309644607151351,0.5206330978211017,0.7638866511142695,0.168892910905514,0.2644610569981158
0.987996386959142,0.8178723840920303,0.7870250342404668,0.3819547732197087,0.3537486517057202,0.8510318272001764,0.2646147036425214
0.0268664082659909,0.9422301428220357,0.2942578063652473,0.5821485894896945,0.4754827414444793,0.4592199562174074,0.3325205448933328
0.6719621596353509,0.428473662124992,0.0568325626406104,0.9574558061113722,0.1893900853355991,0.7713844113339922,0.7380178958352687
0.8533281756982984,0.2596943783370209,0.9228845952860618,0.2061707193582707,0.2491395052863508,0.3568088366345986,0.624824861517519
0.9835939669304234,0.8788912201158161,0.1023391747208609,0.0732974801221647,0.8721346668151193,0.0539038059204944,0.4848505695318701
0.8385522497898362,0.7454113956406259,0.16627864653414,0.915510453460144,0.1753968359537406,0.8605239948088401,0.8681273955299098
0.726725641627411,0.8704555511777814,0.7740528001985761,0.6823849814736649,0.9075205648154814,0.9330921418121708,0.4502017753096239
0.5645781066279408,0.6526033030420894,0.2110800344758119,0.4696982831920542,0.9944869817492938,0.4150699657333617,0.1537947350146196
0.3895142904568228,0.5648978692289064,0.1389379425825546,0.3939498089144945,0.8006594891791704,0.5428180721554217,0.339964403538757
0.6661740924863397,0.9218265030258848,0.4371097541522938,0.8899093759513252,0.0591633205712721,0.9268217415183162,0.722967374711373
0.3453897260743122,0.3525214529380019,0.1224689252903697,0.901885193955051,0.061431895485658,0.846986887760015,0.986371524343042
0.3893559798237278,0.3142245981202188,0.3387813245485509,0.8077039358565101,0.1388083272904301,0.6862034285380592,0.3428043855572588
0.9308346138726432,0.4799403555150887,0.0723761613969447,0.8212301387565324,0.7347579310908584,0.523564511003243,0.3507388393989424
0.252650976162159,0.4795040801969158,0.4312856937054604,0.318244952914157,0.0490581862900177,0.0052185367699557,0.8269608757512743
0.4119567579869565,0.8646215659090268,0.6533249427055458,0.5341882487140732,0.3487845128995667,0.5147971110723617,0.0406075583104301
0.945412013840259,0.9375087041423308,0.619916921085236,0.0123554832662898,0.1914922783505126,0.9620541717939096,0.450192887360326
0.5568123391054051,0.1324939862074119,0.7948055958665151,0.4886964712213356,0.5557683803937029,0.4366663358874084,0.926848221530552
0.3838581528772766,0.2111791626630024,0.0457127913831882,0.2628958180755806,0.7569959760478927,0.7520165726428615,0.3885067691003513
0.2493719908407092,0.2685129463249489,0.7126072950674734,0.2000619786691017,0.0254788725114898,0.1925377828828206,0.2326486866328905
0.3276029203270313,0.7532310717595545,0.4448808612066515,0.1909271938014067,0.542706859498793,0.2719417827699822,0.3157613880867679
0.3929074055478495,0.2034558491064434,0.8757194421737987,0.9830424732962202,0.6055997957244402,0.6846407230149442,0.45967765269461
0.7267410006905618,0.497948254687256,0.9677547426289048,0.1260788704147278,0.0090966874059164,0.65773865231769,0.5834510604775468
0.30459407788604,0.0406537139832416,0.0916731759707778,0.8885824877151757,0.6631807977476964,0.7506155626398316,0.1780728726196985
0.4956833417090982,0.1809540723895337,0.4632191818579001,0.0847725559165892,0.1231700786163318,0.8102537142753342,0.2139749744453195
0.716898546856545,0.770868340834603,0.8510509424377461,0.1093738227331172,0.585565718966276,0.2848340882381345,0.4910426444565163
0.4319350363021242,0.190693792251841,0.124061179036147,0.1829256320479166,0.7278946498478537,0.5232593432553571,0.7776121062531987
0.0880823223541525,0.5269063900958328,0.088238249086023,0.816361535915336,0.5794374901245463,0.6044326446870353,0.8420611141334314
0.883241778837096,0.0171978070907276,0.8352522209654047,0.7858752436062982,0.6740460276625759,0.2553528665357631,0.6168425859375795
0.8827686856555284,0.4667426059984937,0.714746413033412,0.9750141641711272,0.6284101441935334,0.710688934835068,0.5114883935932987
0.204006127504064,0.4071864273687018,0.1640966184128544,0.7911566317961702,0.1372697759368932,0.519811591170838,0.6682285886658544
0.9740731374540254,0.8887004810504701,0.2129681736263973,0.5095130441886426,0.9005134891706802,0.0533695575350374,0.0040457901461979
0.1724123103209998,0.7971764451486191,0.7037877594592414,0.2843992627293747,0.3500725464233144,0.2284765800485143,0.2823864639714779
0.5623016266476537,0.1959618481165841,0.4676407370822569,0.3635801945752354,0.8855627124935707,0.0108292059262058,0.3598416512497814
0.5917006036908102,0.6846575537007389,0.5198243029007573,0.0202028496094058,0.5870844427189058,0.7337883927504886,0.7269289566213649
0.8670569481925628,0.222965597766896,0.625486389897509,0.8830487770359426,0.2843861145172236,0.6833292659726677,0.392563842270956
0.2632737918119735,0.305340601561675,0.6325079438886182,0.7177054351106087,0.7272105455386444,0.9681805806996102,0.7752754255755199
0.524558086973551,0.3398657063517935,0.4823496959492099,0.9094115899838032,0.7513757402256832,0.1277973698377483,0.4917004411242075
0.357587881344084,0.380375991051557,0.3113038986949921,0.5592106971688515,0.3248564675370895,0.6775316376291144,0.2030846549896919
0.751190645524756,0.3689279437120648,0.543695354352107,0.2802154749784814,0.0891054610399992,0.4847555148536721,0.1290346484363622
0.0425511233178256,0.57405271766428,0.5512511075975853,0.2098582012123058,0.1862923045913619,0.1316984312080834,0.3355597392712044
0.2155090104173387,0.5426887584076329,0.5730609759270405,0.3368754855410855,0.3330235828195667,0.2549102981524436,0.3219877330928832
0.8888461258611627,0.6936086310065972,0.3730622827951729,0.8237127316742346,0.9779192631069304,0.0142383068306553,0.0208231009446628
0.3335037648656496,0.6069544359332278,0.5986007301696605,0.1847512983661214,0.7699498898054069,0.9454406148679076,0.0401850896883684
0.0041317505085326,0.9783213458228238,0.9474627603900264,0.2624669372092412,0.1687956927251011,0.9524052252558164,0.5603082261505082
0.9789614743210266,0.0139300369822125,0.8328790683559513,0.901192426386866,0.2325082351739559,0.5606016588444862,0.2788903099517066
0.5914514319347052,0.9531817867716872,0.976361560791047,0.6748873894330928,0.7238687190494307,0.9290631553885942,0.3084054658503992
0.2015996649259804,0.012472408157183,0.8886538031556164,0.0103015424102116,0.498361183089729,0.5139458245243543,0.2089012285663997
0.6809837774101914,0.0642451206263913,0.0389860992443142,0.2542950246260715,0.3867148445119671,0.8118337281085242,0.1527089606349457
0.1742567368007144,0.9631915098871532,0.1080862651705995,0.3366459687333937,0.931120176752764,0.9992719342136298,0.5452014338111258
0.6493882774170947,0.8974018871268955,0.6728691143012765,0.8163677942305616,0.3887684412271766,0.6557674289237527,0.2089413040028305
0.1213268908048424,0.624438585983482,0.7428353272264206,0.8621911643484604,0.8878846349670021,0.1583641245818324,0.780194099240952
0.1939822265825197,0.8795507448178614,0.8319400173280528,0.1156845537842347,0.1855172530230426,0.176662508483593,0.4558603225582561
0.2380889739214837,0.9236128340982364,0.31015169336434,0.7459271667726194,0.8760028303221192,0.3708481896521578,0.7730512386833626
0.9894682024675692,0.973237584080976,0.5973834014698817,0.1394458048281888,0.6678497764183604,0.6941463561873649,0.8662104407010122
0.117789086360845,0.8920633076074171,0.610361580809722,0.1731537343573361,0.8766320970247241,0.8382517301651042,0.0673362999323188
0.1496574596911858,0.499116111476928,0.8309960718077586,0.6700797894236081,0.0894241047924385,0.2264025890485587,0.2242964246825606
0.4423508550374808,0.6808115987113514,0.2703164970593749,0.984203008714144,0.9614413261954464,0.4911852273826573,0.9352085075390734
0.397662159516429,0.5386743399491901,0.2041597753547047,0.6994927659679596,0.6929755303236341,0.9746633437308836,0.0481944093901789
0.3551657325690989,0.0911837304132834,0.3925793493824073,0.9726352166724374,0.4878850339974204,0.9957164272292436,0.5554839124715792
0.8842673432200656,0.7073883874225647,0.4304665603087863,0.1009941466085455,0.1333671406142516,0.8217189284921294,0.6785211052738387
0.5687236202584627,0.5948088360808661,0.077679805183101,0.2506787922695179,0.051776181947853,0.5857254087308694,0.6696989929637919
0.904184337895521,0.9444130533344868,0.8498926960810144,0.0440182385122226,0.9415984353307492,0.0133465992931017,0.3424953766036681
0.9416485062752926,0.6883749643671473,0.6177698885143739,0.8300390374839179,0.096063027079809,0.3531787651912709,0.375752701167234
0.905678743791987,0.0036578715653249,0.1615965674441127,0.9718645137027884,0.0065471173752555,0.271949580052622,0.5920579114982214
0.9742105457329882,0.9877012570472572,0.0106963898580438,0.7152888392121625,0.730687938184035,0.1296681973031731,0.6992348379201517
0.912436921554356,0.1041883592881381,0.4031562555373952,0.8604556526767588,0.0101940015172254,0.0079509192647501,0.9803390640842966
0.983038178250462,0.9751428805330222,0.5968816298671928,0.8732126750000531,0.3968572525723897,0.4007544715536416,0.6470582674542169
0.0754309306082157,0.495785235239696,0.2634313731534939,0.3971981294787235,0.3046044967873119,0.8227215953854304,0.0237141340044709
0.6183705824809321,0.0583271534445012,0.7731258762115507,0.0413449656322373,0.0951004342705748,0.7652894854988768,0.5997261457941647
0.5023781233149129,0.765204116061996,0.7286583535534114,0.8216350732761276,0.9862315232701578,0.2693752484928927,0.1669405005911438
0.1980608693717191,0.0307541920693305,0.6245672171303751,0.0726397877448296,0.4893202190157172,0.5731602505957206,0.7396048652551017
0.6131130446526001,0.8321101808222339,0.4552280584896933,0.5434789600341502,0.9839024977562926,0.5015561815105106,0.1624301769808454
0.1055161673520708,0.7480363041764625,0.3250338723372827,0.7766333095615106,0.3125222702471646,0.3428349876396478,0.5763285531263428
0.9670724143536652,0.2393984381905459,0.3155037678666984,0.8693575770693076,0.6344630386460008,0.6291422736174735,0.207809929156843
0.7930275567984064,0.6939131460685591,0.5553183287108613,0.4962861659014278,0.0252567045537652,0.7680280649850406,0.9984266641179048
0.9934090269903214,0.0720369344041605,0.713044801896248,0.2677137089023902,0.3281058722679484,0.9409194848429604,0.4500211315057125
0.2657580097236103,0.6976245614146273,0.5726529768903205,0.0185048428262095,0.6877984705266083,0.049497232283686,0.9060124360769216
0.6625435282703677,0.2584228924209688,0.8568976106055656,0.377308277101296,0.4833370929234185,0.4621317667572188,0.6283877301437465
0.590624182551618,0.7529276434685578,0.8679870615554725,0.4741730527074895,0.2095140444249094,0.4060295661553355,0.1886073345780189
0.3301396220877326,0.6028243130077353,0.2625116130195374,0.369879713086254,0.0296541383827803,0.4401697855553028,0.7268927830157242
0.0219030232322373,0.9153856928247146,0.1828826298962376,0.4837131137787739,0.6383972325036159,0.8808757508180121,0.4718733715910409
0.7356110687812325,0.3576964246423867,0.8888769645324174,0.006024617710592,0.0955717872565389,0.1736865652738058,0.894767806235811
0.7849107214647556,0.3409635109399314,0.0513061249334809,0.3255603509999735,0.3762793111812597,0.5690151870361646,0.4238590673013581
0.6942113109258049,0.7031359328052992,0.5960248264144807,0.3920365382915277,0.5948209021234472,0.0873806703019978,0.0108199532543619
0.0193773624292984,0.3448822712948096,0.4424229963991097,0.6946596585945967,0.4299503135235407,0.1897679971455668,0.2316076999451051
0.7402614059320416,0.1786805465956941,0.8221883019210895,0.2283755178160819,0.2664025014771056,0.185053568128615,0.4962122165384031
0.4617046118715429,0.6211080505713034,0.1280362005655224,0.087105129367312,0.7121403805777053,0.4158908397759088,0.7888052933511102
0.8479861719701313,0.1780700343783043,0.5624513960224214,0.9001890994481181,0.8677496295060205,0.7485529596733831,0.9097386025306644
0.9781192905521914,0.2230816735548116,0.4036921191366387,0.3650466235103189,0.9528166107389848,0.6921823694274059,0.4028606314261519
0.4683000433171856,0.035467416265898,0.4424345305072636,0.9366288190967113,0.0776212509083221,0.6401255859124668,0.6860667985318014
0.7999838018687571,0.6369579260633085,0.2074034719514057,0.5603820360629662,0.6531862064604813,0.9893041853006068,0.8834526685269471
0.1438391487371253,0.7183066430666485,0.0824185938821755,0.8727401176212367,0.1489396599921005,0.2919872643090485,0.0526006726969594
0.2768446273511651,0.3197325302710057,0.209683673013406,0.2418575640622996,0.7374595171649914,0.8037689831736514,0.219149142942767
0.5477195362477322,0.7079019771696881,0.335959382019965,0.444387373462212,0.0595432406995195,0.9989318445308926,0.6913919762120977
0.7257101344337342,0.9936117923691912,0.2116189654111944,0.0443806813651331,0.1245298361420129,0.93805093674674,0.3503457217184872
0.2115227064616205,0.5747959410243815,0.0974767290988101,0.9699339684447984,0.2213985799452521,0.1439289022829245,0.9071339871515924
0.3651918570654872,0.2909343210157291,0.4907955031818972,0.0400295985717832,0.7239190266140857,0.6792029252106037,0.862691921351941
0.6549227007412869,0.8523473396386582,0.4130634824375019,0.7695640086954825,0.0573647348977748,0.7617175685257738,0.7280717521994035
0.3152701397453665,0.6533880157735533,0.8564436914030824,0.1321736833644643,0.9378126876714352,0.9304269619498196,0.1832056073457866
0.3163593038318312,0.8592021518392434,0.2334932503201502,0.3745840410259448,0.9382546097025914,0.6042223299401547,0.4113019053796584
0.4824599091238305,0.1706571771796885,0.6785222147301492,0.652416150637705,0.4382814774696623,0.715416597814706,0.8550300112378677
0.9181046915980032,0.6406148773758454,0.2978122102498701,0.680266838579413,0.0527329280533439,0.1231044399344147,0.6420883352319579
0.1223676967114006,0.050665202519296,0.2681880319893909,0.3786259530336344,0.4625298862028245,0.289464200927495,0.1914849364033186
0.9959054782186056,0.5904192863937837,0.9157954950654394,0.3964330992296097,0.7068226084440401,0.7579355222683773,0.8973582750033744
0.9392400726648216,0.1955072303358027,0.4397008497433555,0.3153940649917376,0.6300961130524283,0.134605034923274,0.627605887269936
0.1809643163075954,0.2986400043199748,0.9602832919190032,0.0424590770102233,0.2248390652072013,0.588971453610819,0.9290508295418892
0.0188472431279109,0.2308997365833058,0.6166806723860138,0.0842816888925147,0.5957263328955738,0.4476372766346315,0.9652157979987326
0.3199570188051688,0.0065642054487617,0.8518893058822693,0.5996708412976257,0.5326890727799827,0.5687484086733999,0.690090455912276
0.6234511769483985,0.563268438791114,0.366460370208899,0.2214980949487607,0.6896126182146967,0.1353723370843421,0.7237678026446409
0.3440812693964239,0.7993287558884756,0.7777169081580094,0.4436695768994106,0.1396755497754312,0.8499468985242545,0.9580893123627232
0.0084090529810716,0.7504383627390959,0.5922703451253044,0.799150386768109,0.759902549969581,0.2912926788705634,0.0858569650813387
0.1690413008875683,0.9426244884193083,0.8943184165001521,0.5185018264393505,0.1952430100666148,0.1211826682396823,0.6006151045954693
0.587346671589594,0.8068842131601446,0.5716083063236622,0.8325956920550379,0.0343719537893102,0.1752618276322823,0.4300185979858246
0.1548968652677399,0.7640215420143328,0.6356632055687765,0.4082304156246727,0.2361799162878803,0.6998918414934662,0.5826137252354741
0.0892989649616604,0.0452573287202426,0.5340028055918167,0.9218215845366424,0.3988078702973757,0.1561077990562147,0.8167839809611797
0.395873026699041,0.0719410173335829,0.9078800651720282,0.2947056230710253,0.8867920840907921,0.050766097324519,0.548659212947565
0.5437719375387163,0.2879751358878348,0.6456660550081349,0.6006477845746478,0.1401461865380612,0.1397909553617051,0.3644514164067011
0.0394153520287589,0.6419967995830431,0.553344311826261,0.8190177468144644,0.0284830604533308,0.2269215576825611,0.1590911181544286
0.897986295482621,0.7033615496939374,0.9541237917755604,0.4479798357850821,0.1434217453169272,0.1086630864881906,0.4688089103169085
0.6047692160031171,0.5521240554847084,0.150773576065577,0.5949281710656329,0.7585206511132396,0.7566309458660667,0.4945391426183759
0.5029211879561697,0.5820275292358014,0.371650653702738,0.1227839005296184,0.5756276818517931,0.2407158042741988,0.0856496373750025
0.5952312850920901,0.5398355056047092,0.7370590313141849,0.9455067188033636,0.5773519356103837,0.4197481650389714,0.9625850798546924
0.645311515666399,0.4035950272823344,0.1138793375962328,0.3848684707139745,0.5313121298134912,0.425089517486804,0.3385915448966202
0.7286293461444892,0.7710012919353846,0.508020739214062,0.5895257580467652,0.6549608657465313,0.4417119206049585,0.2404911277619319
0.3286005091238089,0.3340177908110967,0.0541092297403466,0.0223282351173793,0.7780956476640755,0.7438513685894522,0.7512491396815933
0.4401151309942761,0.4591377150934529,0.5337190065930112,0.9035569036753494,0.424351062144823,0.9034249756021612,0.068094254865482
0.7633697116226303,0.0609181484406353,0.5300679951160898,0.0676923359862996,0.6797161921185152,0.4654303942202468,0.6696375055049487
0.6481756045291822,0.2044122193978729,0.8704772932633238,0.2420018398189695,0.1777444260065689,0.9073278167465912,0.8890695449590618
0.3302336336162099,0.4711789061840132,0.1243515837883628,0.6705938046853129,0.2624577544258503,0.824317894916598,0.8537795864973222
0.5973300535160817,0.8803413254243428,0.7702645187471785,0.0023138417586505,0.2306326597097368,0.1072228686528676,0.5591153002414496
0.9463193429704796,0.790752352187079,0.7751342577456469,0.9446415663533576,0.8148598229162272,0.6826324339093126,0.7751146937630052
0.2216281301413299,0.1697007447981835,0.0840581756613634,0.3594106279355004,0.5165304334530043,0.2341232242555098,0.8099951681071653
0.0470711711997838,0.5897190106277465,0.5621589662803433,0.5204435810523937,0.1426920962432687,0.5888329718087988,0.2962468109021851
0.9065218993695364,0.6767533526139854,0.8042875679417676,0.0082993063298976,0.497527668444059,0.4075197058207492,0.2767660052991838
0.669636813679092,0.4821766531288655,0.5433540079987291,0.4488774103273629,0.3145691453870344,0.7252821269891687,0.9252742890440544
0.511084812378288,0.3044747356223528,0.8673924894220564,0.5282295986502299,0.7014312753836743,0.4947636480567473,0.7521876895845157
0.8705578381262169,0.9145903039427378,0.8134979708581209,0.423908459330607,0.5505804125090075,0.1024110020376687,0.6455496767985618
0.0095615105785948,0.0767087882791759,0.9256574421621624,0.5096161935976455,0.1995960763517003,0.3239192669856028,0.8449796660219707
0.9235978787347852,0.9490134067885324,0.462442425145075,0.6600254452768001,0.1523520456164783,0.2848555656491816,0.5145873077671455
0.2048616110187318,0.2235583675252892,0.718808021256733,0.5263657558370156,0.3515854128583283,0.124089577177968,0.8334571564078901
0.0379480520869912,0.4387825109102159,0.7311487556100978,0.956650453590868,0.7837373166409481,0.1244050572230939,0.3375205148705461
0.847664937556879,0.2090761198939968,0.3694540962716882,0.1769258230013798,0.73920458136925,0.9142365083797224,0.0387447249976431
0.0886160174658606,0.9163369951246166,0.2268665721727029,0.5179915764281121,0.0976197623752012,0.1853630661776222,0.6301364420671258
0.4563270284559982,0.1359348891317653,0.3701618648077193,0.8493900039882659,0.1224310667321117,0.6258948049765611,0.8438527817189128
0.6702841645803188,0.4009387101221697,0.2132002059018274,0.5615241651341991,0.2619032269121699,0.4282497989437454,0.724435729535145
0.8480500040670577,0.6426244828028472,0.7185963140644144,0.0808145043059073,0.9938829556132498,0.4550453550770665,0.0685670009135368
0.8526808244654775,0.3695201390693697,0.7592414699632329,0.487931287049802,0.9304972182914278,0.1047308166267092,0.8637999172959766
0.8806741895746597,0.9230321876590925,0.4694132825460297,0.6738907798693345,0.3967849803865447,0.4166408964887476,0.6274632320042831
0.6152943474673804,0.4359699337711399,0.64129454670227,0.3812711872386007,0.8607502574819801,0.3826856663977831,0.3661467016998379
0.0129530673926211,0.5682202865107049,0.8782147977395822,0.2994732374643097,0.7943688305900303,0.8988646731085135,0.8636812417422182
0.6516959237196112,0.0042437807432967,0.7495199539374844,0.5438486367763988,0.7959135033907365,0.8459717749381107,0.3089692942346276
0.9324282355714392,0.1852951210083967,0.2738031300108746,0.0750121411459355,0.4178374955652942,0.4718410242774039,0.4933132320576424
0.0252409639367059,0.6143189386375959,0.240308909805359,0.203479103967604,0.0769203926650501,0.3725017240250104,0.902176131160361
0.2909068582381635,0.4795537101623316,0.6071190556269797,0.4080558282370857,0.9481995268586956,0.6204091641804549,0.0212579046184548
0.7523139952866108,0.9872850462732669,0.0597754876159987,0.236588142024788,0.5689437800963673,0.6912875974373249,0.0833054880176429
0.3945630372304984,0.7220341107030296,0.968826093421345,0.9080190954260552,0.5519134495026368,0.619160711885994,0.1831686683175527
0.2428382558625863,0.0836798246256821,0.3644758087948021,0.0975091369471002,0.3055736625551158,0.5078494785698711,0.5121229237100499
0.7917526800864298,0.0849457330268464,0.4760013122981972,0.3954945183114189,0.8698777213667679,0.0742416057936633,0.2770156588330972
0.0847148840129011,0.004193920364194,0.7327792745429399,0.5263549860735406,0.924171915387591,0.4660112133397991,0.6402826035997836
0.672670338586241,0.9219463747509956,0.095759585224176,0.4965110184305709,0.2759465737488248,0.2042299238817239,0.9016187405668544
0.6081458763275261,0.4940436393180262,0.5308472953901785,0.9920655624986292,0.6174179147522584,0.1706662404104572,0.9147551517751384
