Input1,Input2,Input3,Input4,Input5,Output1,Output2,Output3
0.4459444322409396,0.46490700126724394,0.7164916921402061,0.3517913977669932,0.39917727466770647,0.7836340008982208,0.8865297780699127,0.479970877625265
0.4973017373501193,0.8864600859598855,0.9325160652188506,0.9836966295357266,0.48209068266107835,0.5991875692759754,0.7222765611553676,0.18172614044159685
0.6657163105530687,0.023767902330784407,0.889850387743912,0.732733714464186,0.4433834158227049,0.27891676652469966,0.3883311548475561,0.6056306184064375
0.9518342784187102,0.34957080266327967,0.8860706030144205,0.24958089196245103,0.4254406349095753,0.2693311895594045,0.29904149614719966,0.12310154485046709
0.3034372174926997,0.9818206134787264,0.4831996468456945,0.5467197417869453,0.3373676839269423,0.25282005901094307,0.05908670203920441,0.7690145371183255
0.3686561839428465,0.3222821831105481,0.4618628775668815,0.6324478261909855,0.07789037443725855,0.9297738821567988,0.5718500406499991,0.415238125508103
0.745500248117461,0.9089784425485339,0.4442475194521115,0.3330830680988077,0.0739327426746712,0.3256182597767706,0.8937552650165365,0.44193281484444746
0.4599163976345182,0.7040893350382523,0.7623484058437615,0.5050400824400111,0.8575070612733353,0.7060683131573727,0.3976167064194237,0.4600796752533124
0.06283547840940706,0.09170351651923625,0.022264248926070707,0.36860528599394393,0.412258053717694,0.6260139022379985,0.2438843875511214,0.24008885039131833
0.27414917779295633,0.9550095426011106,0.5035812150497165,0.5605212827599501,0.9821576510691941,0.8707924502339242,0.10820170988338307,0.6816634606245079
0.2028607409927009,0.575267860830153,0.7752693086954875,0.6881660236602258,0.16043930616758306,0.4249060518550394,0.28125201847885295,0.44574250536867044
0.43580787572026136,0.6485399871614022,0.9896920355294299,0.16646994960857942,0.7037059183441086,0.29221428787639747,0.15207950597680708,0.48474805336106197
0.3491309655435524,0.9097722699780803,0.18684223985246706,0.4742937400090742,0.6395251632428097,0.2464852281946135,0.30619218813331384,0.9261086156331978
0.31479234347704477,0.5001593510722446,0.6204067702865436,0.50904463432579,0.059435601543927685,0.7089300247333039,0.9108415095920454,0.670780019824665
0.9467214565318788,0.7143812419218223,0.22467386469748818,0.0755365375633843,0.1913718332055191,0.4135860791509953,0.6566627505840842,0.61259589317273
0.45993946122696405,0.22700002121152407,0.05294207071402335,0.40762807110838417,0.24257563264572013,0.7140224144897446,0.5410371389872347,0.5265923978990406
0.814626830575999,0.9295191324185137,0.049817366366062266,0.7515010504550326,0.41192087903866803,0.6425212657584687,0.6131745231788787,0.11581567698427697
0.9882138745467258,0.3187128370999528,0.3818157621991981,0.32774098434982935,0.12409916066248938,0.5516158915150127,0.2201623535366254,0.05971970801901716
0.668928901891828,0.31042962094533555,0.21436374450672302,0.1057441398570309,0.4423116012548224,0.4409708683175909,0.8147070231685384,0.10972355725456018
0.03834659726401446,0.9684807127001501,0.20963356858148474,0.5652742619203999,0.402957548996275,0.5664119829137709,0.41022933936665584,0.45100332934668197
0.26924031021378425,0.6461435551787117,0.4741425616635525,0.47601060155851316,0.574513120385035,0.8974204334945678,0.0032050118423434526,0.3697485136791384
0.18224661166636846,0.018246075504669834,0.311929129322431,0.3655969770657008,0.3003200194293164,0.880291423369161,0.7758957339114997,0.7547924176823573
0.4484992082816428,0.12911593721618086,0.742820009508924,0.01968965489083585,0.857676344714935,0.582144380088955,0.0021402287294541855,0.5040956826981116
0.3481535015218592,0.7084640065793218,0.00032289367505533573,0.8059317084945865,0.5827698865632012,0.626655341797425,0.49936532892849783,0.03318572115203333
0.6752569539607426,0.9500586278026747,0.5492624832548316,0.9215262164541173,0.49860721696455856,0.19429074559094994,0.2530493455271313,0.18798663257146542
0.6294972692474776,0.27338775498103873,0.16846186253515572,0.8623966932266955,0.22516333236842467,0.728659402074586,0.396093224862614,0.6663151435677251
0.03899365277460687,0.553936873625983,0.5251184605738635,0.4203015920662233,0.18162979905573118,0.009946716352421725,0.8509440943018193,0.6452622230949968
0.9982068587723586,0.5106886456556823,0.396070931721315,0.24215153626006491,0.42134252158259367,0.5520683073257066,0.3100733151189222,0.7810275648453439
0.2275715364267783,0.11667632190031463,0.11810274791116437,0.03209235072761463,0.7824024404871573,0.24277240789371934,0.7604826844659057,0.21738233876069346
0.43564335526998876,0.9859084383820241,0.7907301748592589,0.8420040403484832,0.2718472601008616,0.7554440134456998,0.6024610491675954,0.1119750829949292
0.6403480426418305,0.8542730310407591,0.45437045905832274,0.07874737171316615,0.9970595709439045,0.0712562930681222,0.5204587148289611,0.04002614979056551
0.5279165937929934,0.4727689373337538,0.3714768864512096,0.6175660299660604,0.7365123496505827,0.23769760143821028,0.9961794254699811,0.26680548529191395
0.16775545258158742,0.560022360846187,0.5284516566340703,0.7681541803126266,0.8421111075484914,0.6125225659433768,0.3441812362991934,0.1051423539676366
0.9047939482496634,0.8370031938540696,0.62407225396437,0.7146973165339324,0.7983742396860414,0.33671235676686884,0.37951941932065325,0.5116778649196924
0.24896208076835435,0.6738362288211409,0.2601255399287222,0.9184221559708617,0.05281373114255539,0.4060369223900665,0.7941905313149683,0.6671947299606578
0.19639316151945407,0.37582996059687934,0.09980803419943463,0.8501155057651932,0.554586363142858,0.5143929530121024,0.8879118169658805,0.07939375942920968
0.9241037766462176,0.2909503967115118,0.19986313547174772,0.6560535003508606,0.23466193646382405,0.8860965549942652,0.7940377562268176,0.974719368668687
0.3847751463230783,0.37717797964734046,0.9723257694685788,0.7670325976353218,0.8986460803371664,0.03518573374553324,0.16921069285338142,0.0026184741522393695
0.5922198513740133,0.3813310494108081,0.7127531779816636,0.7319465226221453,0.9412738732314064,0.7524212917521497,0.15014059115182843,0.3912478867825806
0.7888369985288333,0.4398718830928773,0.541055057118107,0.11448725708186436,0.8778718718520834,0.32586525825435886,0.5620855983926857,0.676256780663576
0.9057650067956954,0.6493313690487419,0.8953816825470763,0.323861343090906,0.3790781546604731,0.0987103417551195,0.9348244451681278,0.1537460123993789
0.46359279914008455,0.48329186907464095,0.1431994497346557,0.27302776747117075,0.22995601842003977,0.7341808677421142,0.9052636523329972,0.8718962116145953
0.320316608347581,0.08555727540366964,0.533159071272365,0.7030558513424435,0.5383936180869927,0.3912746638907387,0.294340198672574,0.7259029127622595
0.7466209125113503,0.18384941571371805,0.734063799218466,0.6906224245074757,0.44973767356212446,0.20423120205727097,0.2428142689097349,0.2678979893316966
0.9883968305872349,0.0990438008091995,0.897586944004257,0.5560027838702621,0.8172181598466356,0.4713277630138537,0.840834125867582,0.9227411996936307
0.9820416910761572,0.6119160292749489,0.6066305715214834,0.15166155556689942,0.4999787335570892,0.15073356576066455,0.7304014524905077,0.17209513456503
0.5089276495272752,0.19566580532475075,0.2575695059815589,0.5389021683295455,0.8438912342434479,0.5370705802593312,0.919661922969014,0.42780339921196975
0.8208255853370937,0.6199911668793343,0.3197585360821529,0.6778698439178356,0.20737929627644736,0.1232111213957996,0.9010349363681549,0.09522649169791775
0.8263054382690607,0.0014236843726439519,0.6355516306196438,0.09051963022721077,0.22665962761387948,0.2551103031244367,0.14313499332128277,0.32989381241199955
0.6521135356266348,0.4455802973215093,0.1052251537325758,0.22640626670446795,0.6025303177694771,0.7232625007551828,0.5710964154912578,0.363465846049955
0.152280702121661,0.7983113756109683,0.03964974186827086,0.035546237609843545,0.6515156823600916,0.09722386350654955,0.2607266499294708,0.8327083281330295
0.053582822142025255,0.20615294592354994,0.02685494796636445,0.5642525767074855,0.49680915029427275,0.2725161586193633,0.36724185813598065,0.3430200236203975
0.7982183300764343,0.4518618224357821,0.3722891235252058,0.8046270914635184,0.8710857412155012,0.9447779327103636,0.16223844438331592,0.16123602706188822
0.8129686001057356,0.23659240197682108,0.1020451905978732,0.4339473920935203,0.9483085789713949,0.22326729809656498,0.932696631229608,0.15083893675453175
0.4135376744908231,0.019025762535249346,0.8565914886051978,0.369235533562258,0.6654744845408497,0.7745263047287902,0.6442896491429696,0.9613581395589319
0.20067497368740128,0.5137468606364685,0.24409539017920345,0.6662243550002804,0.3378316824535238,0.07556303345105464,0.25453108696276094,0.2076989836722969
0.5193191256511247,0.18910669016051274,0.7861459528179683,0.1812614688074936,0.725424235673905,0.397032893588549,0.2569681502607898,0.5767501247629978
0.6888229994006004,0.7499576662899615,0.09891610605524226,0.6973320943551216,0.42174234807156663,0.6470552546055466,0.753022927690592,0.28094842483418325
0.00043717669378273705,0.6139093919842709,0.5635064243748843,0.19032772111736995,0.5591370753838049,0.9693204066695638,0.7323085254108066,0.49161202676294213
0.24608191397909618,0.03183208046301833,0.5234149365571592,0.24536443636659333,0.48035309735359355,0.860130701100252,0.8770938771959264,0.29475528508758453
0.1795282063447411,0.7461222077990982,0.24005931117711388,0.3411380651931645,0.8182053742984683,0.3981007527668661,0.15291814576238572,0.40266061352012594
0.4464306177422379,0.37652207218139944,0.2821869555496809,0.6100798440964592,0.37082806636211985,0.1418459580718674,0.2468951790472924,0.8172916014029438
0.15338561106748516,0.7982108208134883,0.9783372019827286,0.48189234357378363,0.44167599772059785,0.05340826465015425,0.32607857762116366,0.6992531427384913
0.47803007131274744,0.04819610998226076,0.4336500572770866,0.5890484729899743,0.20138417277143283,0.5941089566901124,0.6812491785244728,0.7743296958270143
0.8386760991519665,0.3000467508153375,0.342454238847671,0.6051695631787354,0.4252427929313468,0.7528644518026844,0.5313501012073757,0.1811001528509023
0.287144034491161,0.47692519484784257,0.6655801163163129,0.28936676861930577,0.7725814566824467,0.04192832804225577,0.7603562634048029,0.9452539788778682
0.019105748067812622,0.45218318546193437,0.22986783387666077,0.7395629724023686,0.450924721973057,0.22187966906476397,0.005543680739524159,0.4786519073990869
0.5381739713644441,0.3684532746426231,0.959365157919013,0.08158523527305661,0.08108592855946362,0.19126320231798022,0.7757410929025048,0.3010341320326485
0.7529465791474289,0.06785968116051488,0.9036340501465587,0.8890583918075695,0.45186832666275156,0.44253805343664665,0.2867288215927466,0.5363130976862762
0.4046127939013744,0.423537486861543,0.7729024758490833,0.23707646543701844,0.061226263392024305,0.8706128575274787,0.5027716239922577,0.2227666693512792
0.6734709698015183,0.10493364899959912,0.825308652581274,0.5992770046947231,0.8543925174163091,0.888288164679122,0.7817775345082338,0.24940435100850233
0.9040685546387336,0.5522118754190531,0.9995585350144085,0.15345584904090048,0.9671122351684422,0.2803899556684786,0.3234881288082415,0.04527283050259856
0.6087127965240673,0.30382451359304385,0.8875271051756035,0.7891436257716955,0.7377939007126267,0.054263310555433875,0.3497068153532491,0.015789542523502953
0.7829497422619707,0.9936511059010472,0.6808507193961522,0.6152177603077398,0.5635914499229782,0.5428594957957174,0.9849860104585078,0.5035215488596837
0.286698226280956,0.9242212988629176,0.19530760301255867,0.10301388601558847,0.6837294673938752,0.3147471454437787,0.08336969791920734,0.96472050419031
0.3410648277098346,0.4266305140086347,0.2811967702995267,0.2495118577390456,0.7603381277839694,0.7880557269942451,0.6034613859903135,0.03878668003115837
0.7819740970610132,0.991998631574372,0.4845245851165818,0.7651181448148765,0.6423360143723041,0.8643651415924053,0.6303885761580417,0.7482938942324063
0.9026854022853734,0.36718138861891236,0.9083853449291045,0.09096158639388496,0.7473659108782392,0.9260267113601115,0.5328313633975602,0.2079864288207709
0.12269664587464968,0.5302668989051931,0.14012496252595208,0.6625357104960518,0.34091617202794533,0.8294463503734478,0.18924063723590911,0.8093412902732807
0.6905884341817083,0.47498925492537547,0.11737949521637836,0.7082167123092413,0.245935491111693,0.5416910990587811,0.501110712727141,0.5692857458492272
0.428719029310228,0.299419762440608,0.1365382238011672,0.29318974814889,0.8655725157475176,0.2227175070600046,0.5918677079570314,0.32490818123230625
0.9260940152114248,0.5403146189129893,0.491790205210603,0.48117675827694706,0.38664952916745365,0.6556665467745347,0.48460417194590966,0.770606956765542
0.5943745766381118,0.8033028555725074,0.03418019729321309,0.7760782832274115,0.20309364149454712,0.29878172559405236,0.10647096532812383,0.867405818610061
0.35533303134412286,0.9710880955887369,0.4818208919197655,0.8223551191399939,0.5361919638188294,0.6876912129003775,0.1603737342912792,0.3994626954479775
0.0410523578758194,0.3429682121290317,0.8191982939223219,0.8205821073384215,0.06279315211218028,0.29456466932047154,0.7583434546041741,0.9417678825536965
0.551440191233442,0.9697781030889446,0.41336662277540837,0.3847621724182704,0.8986426689435861,0.4756088432948786,0.8133899848199778,0.6033044060667576
0.2860871827896513,0.4077270090537207,0.35571091599066307,0.8848581329056634,0.45178102120841124,0.633420223792551,0.5982893234000138,0.9740783423779023
0.05329648218580374,0.5933419692002696,0.2781914795425492,0.4021359741076119,0.38494598582483175,0.08564856074493421,0.8796943182803919,0.7466865510894031
0.2750848555811164,0.00182554362530718,0.43638269456144385,0.8521566286535955,0.9412845945883821,0.5319588528552505,0.7011455663204192,0.5263080406039716
0.11648931785048,0.8802079907152925,0.1952426618005867,0.6701389798153543,0.18846681259020615,0.7830972221510869,0.5078877379235747,0.10497105733987955
0.08467100767466818,0.9768487652552217,0.8570509868473848,0.5415418262818747,0.1810709616557694,0.9469123665649279,0.8935521678447779,0.1676502357901648
0.8266054413289047,0.3333204458135728,0.11904765074722201,0.006176352426652265,0.9717574975303213,0.5761029965889952,0.04091067201410514,0.030625899777135812
0.3372561272185236,0.48769250561674626,0.04939312253416328,0.4472352598890701,0.41463953749285876,0.17626305793785213,0.5786583353581594,0.2507608469154845
0.8466890636569796,0.5319826213905652,0.43109884573256196,0.8582889097866032,0.9174991139361945,0.8319661811902832,0.854936471536818,0.5044931461964619
0.113137288706467,0.6003542195711218,0.2055314041911206,0.8707942326686969,0.43235502783556345,0.5029676708961808,0.7416900465390993,0.2531901533602636
0.7307054718801856,0.6588783710883704,0.10798846004170692,0.4399022501447434,0.7851467281681277,0.6569272181671253,0.6088630226947666,0.5702358979764612
0.6724916307716995,0.374741710405296,0.3845454906720256,0.6880334388891917,0.7970904882945463,0.17455502095041975,0.7669350508497749,0.11875720091861508
0.6672955302774437,0.11859888116844963,0.7282981616319735,0.18153038222777484,0.08151071414472633,0.4481884800231346,0.6028557295566889,0.2092863845797851
0.30901046846284286,0.2228451629378443,0.6147591184910441,0.707929213756137,0.5712452651120832,0.06928677467977673,0.03162700180928968,0.5856819341930133
0.1336755795667266,0.5425600310909592,0.8787740203066092,0.1309407801372563,0.31394341029118944,0.6330068669044225,0.045289021082644765,0.40703653798639505
0.5924169271319021,0.8966364848843275,0.19130394088764258,0.18399904523104738,0.721446723986913,0.21044850371413415,0.8128118368557306,0.7255103681622981
0.9746705346692459,0.38651814140047147,0.33022479532209137,0.06377058371918254,0.9252571622193353,0.0829901185971258,0.8202655629177835,0.02184982395554269
0.18722444714654884,0.12943200981892622,0.43360170554236177,0.15324437208127362,0.805240849554923,0.8951864756619506,0.8526761599508781,0.6437497333216382
0.5245608571632736,0.21739435262259477,0.725942414209465,0.8733082940208666,0.2262583681170337,0.41676748020127485,0.08213223757830035,0.834653491110073
0.8847641628337564,0.18408706074789127,0.682627260400556,0.7927394274294652,0.9987103458848062,0.295603519615131,0.9103288367049576,0.05389061884093549
0.4506832571688776,0.1614935536989568,0.720668158537535,0.6457006586710896,0.8859165740718966,0.5891050530730033,0.5983056334572192,0.7867106004101522
0.9798156312887657,0.9433321481842704,0.9957111728028906,0.7368236006729106,0.08700458264362287,0.49866544309583616,0.41701427919112466,0.004558813694847674
0.6139131170143834,0.6297728110853781,0.18737567496096108,0.9195507898025453,0.207883169413012,0.9200721857917735,0.39596665149293164,0.4578465969297586
0.4307892630525816,0.8945631854347995,0.5374439772190863,0.5840338593792179,0.8744189450746276,0.4321640016448748,0.6164438403879624,0.012731899967236227
0.8963672602024197,0.3543214939814038,0.4545546060842316,0.09254559457453215,0.1435934241565502,0.6026747112498505,0.28636031809957596,0.19797066301369792
0.5889990274533791,0.15977641436735424,0.13357634501870563,0.5289227491093539,0.7244820151472221,0.9815101364911435,0.42470101436284236,0.09058044396121556
0.8365077244501785,0.9800344235760882,0.426837300987003,0.7519557006832364,0.3370016855535918,0.6357299865499901,0.07297027168311787,0.2364316206852276
0.7929448713633417,0.29416055647001726,0.9521406417047791,0.5325915696032676,0.40780868253339364,0.038239302035075196,0.3321527102887929,0.647358611405231
0.6229770463285448,0.7494605708753964,0.9240492493498642,0.048867542477949,0.7978689801039435,0.05536553149664669,0.7692736730273758,0.14992089207658332
0.7811261512217623,0.6258130369155827,0.15842465847310616,0.542777803815656,0.9872229526895494,0.0783137060354202,0.9701529170768041,0.19726513658628664
0.30309932771516734,0.1674290176155082,0.34939018629022356,0.4432333208982754,0.7675164689738423,0.35669867993109183,0.6507109390393078,0.63038894908612
0.6519472211864384,0.8176782440949707,0.06816628687346216,0.5466862750050344,0.3615712952169652,0.5729860141742885,0.7356418180996662,0.9770912399920854
0.47659521324173326,0.4397598206314278,0.3264934597220258,0.9737636736905644,0.8916310598874571,0.7474202903558286,0.7151646152635824,0.10197657988855025
0.3830569535473557,0.3554623791544963,0.07063073241847673,0.831199785532804,0.16847965688339495,0.9522650788835646,0.28819572416223505,0.8073451346079181
0.03961884780921243,0.7837179993622936,0.37470195432004516,0.12155783836835365,0.07453999235919062,0.8406049713667668,0.6311427984883636,0.5100365471392091
0.3462720542994415,0.39389251591459074,0.881031945117593,0.5710388488583081,0.2024250618665583,0.7821463141207184,0.23857094839822335,0.45738150728908433
0.0727533326842209,0.7933474245508715,0.8334747781929862,0.4439564088748089,0.9163709504917351,0.2719204385537721,0.813962915366389,0.6260496567391974
0.03839548088606448,0.6434745387161257,0.786950873037939,0.9457399980699726,0.3669576379371011,0.2552744308239825,0.776965329860339,0.36853204804545847
0.1600172102828602,0.8484196971676042,0.41897386537168424,0.6472204945280428,0.7511671734877414,0.6264164948597938,0.6513225138583671,0.832237372790464
0.16412044842598716,0.9341908287222301,0.0014373093689212801,0.9681334410156316,0.5604538675401592,0.3063899991404688,0.0419795561973072,0.1278610169020835
0.10217636353069759,0.5054713183002799,0.2530365747696025,0.6654611291949252,0.7922709409325387,0.6143201585896677,0.7971725608284247,0.26587968309146726
0.9390755269163341,0.7004515989006164,0.666238789641982,0.020380263431678536,0.7228236532086308,0.6124482007122684,0.18799689483388737,0.24095269185750312
0.9223067770804634,0.06272839081528336,0.9557847165816894,0.40297245495014644,0.7189240445631497,0.7519792526940373,0.898062215210867,0.2051161277370227
0.8958390506776733,0.767126916114119,0.8435326635872534,0.16104678498716785,0.3757856379629667,0.022378104123108478,0.17906865927946403,0.9346049115136789
0.2907067998476547,0.8896228623498686,0.8324043976286873,0.8049772878295679,0.3525475455151629,0.5931430131792992,0.3226039513261495,0.505180564312301
0.8084992027531335,0.4872547240459707,0.3042400805702914,0.5244558375663361,0.7833091022773326,0.7857489299556689,0.25826603804047465,0.41596820705415927
0.23185040017234382,0.9256416024971996,0.3762146422881636,0.6460104366055973,0.461626051078893,0.07996857674969693,0.64977362849178,0.7217470639296097
0.7617916244653002,0.211051696715988,0.5125925689861623,0.1475382321714772,0.9016272760470172,0.6791012329648785,0.39794836556330504,0.10098442353721515
0.36778102958441694,0.1304003017398685,0.9694471665814755,0.732649593765901,0.7970695708638723,0.5793813650702063,0.7821264871742358,0.905726295821835
0.6282921188583267,0.46185235345643527,0.13562528972797594,0.28218545918554494,0.694231865920091,0.2608105745206607,0.6331133029037724,0.2575510196657068
0.007240616824957136,0.9271056394584926,0.2517972140425617,0.7378581195534412,0.9450575618574442,0.09958262741756652,0.218774174300429,0.2874830858227
0.018745581302254455,0.32845797343795635,0.20318320979807103,0.5120619327890834,0.19511193270489235,0.08050298639667997,0.9271924076738727,0.5160769386109364
0.8175740263082608,0.4905836676815779,0.4134453583833627,0.9330638602498563,0.8850972982631969,0.9228303381607108,0.2497566897414022,0.2512915559956468
0.6345559807795254,0.9826396066999886,0.9864771767008893,0.16082231989243856,0.7824515247900972,0.12440725632070726,0.4334495535927656,0.9907464300266541
0.9868977333106622,0.24530168384020234,0.054221034895906794,0.30685466543744855,0.2559777554231366,0.44020043597956304,0.07763244198374408,0.6376400573485557
0.6226371503252348,0.2676584804310628,0.40757202079437527,0.7151429832501562,0.43799238458433587,0.8558094680604166,0.620596865194772,0.8236294849546777
0.5135916978485409,0.6220264966030709,0.43804845538528336,0.6489491140210841,0.14301419410287997,0.3242495982084128,0.028430772949512684,0.1423634623781458
0.8215614317808966,0.662718630031454,0.8903124072807094,0.8624788752468675,0.3254101421505662,0.8026952297198464,0.7936891878190357,0.5380089201886327
0.6409880856183896,0.27820557512922817,0.8806180570133259,0.17147382531695043,0.6466611957999828,0.19857308468111612,0.778189833752792,0.905662910815201
0.9379949781126538,0.3162182308800119,0.8799002360094568,0.5435567196215678,0.5275416995981107,0.6235897075253992,0.24776075522291952,0.8909511323523507
0.5362385978868309,0.908040836300734,0.18489095051695548,0.9938525241086682,0.8741429955766262,0.281586211468558,0.3198454775827174,0.01323486330240331
0.041262133738973916,0.7971197039180193,0.3116278727841272,0.848114464070078,0.919484170385005,0.6875106491247598,0.5169883583800553,0.9814016226018187
0.8528363502953946,0.49793381612347,0.7611574875009757,0.5981173082497707,0.4343395929979279,0.1826059888593936,0.8637412423081413,0.5945026217174489
0.7087962081474202,0.6288929018208966,0.18754553234682714,0.11973954952687449,0.8880709566843557,0.6089290395596565,0.20284136133711927,0.3215807720520134
0.929983154562681,0.5380086520946925,0.6984685078523387,0.539913306936247,0.5837905452286385,0.587150207611197,0.09761360129394125,0.6498455673565852
0.5263091288298909,0.8900474497452732,0.8156014339299515,0.3607199782893159,0.5636832465854243,0.7065342111091343,0.004088763221548386,0.6513897432777166
0.7121153430174332,0.12928658647658287,0.02466006464958681,0.027021057018887018,0.48944861926716987,0.7028022723819983,0.10125239379691142,0.39678456364903014
0.8100218395216223,0.18626088416934428,0.5856043639035708,0.38443292026075726,0.11799338666017833,0.9703141805130738,0.19917009751586212,0.5755431777627341
0.5480555008748008,0.07944220750918729,0.4490020189177981,0.7480555229412721,0.6513208185104052,0.25806231719637507,0.49711324636881016,0.20869177785283144
0.8089170058730485,0.32868084074568504,0.029186607962042976,0.38507672203759846,0.5996316216611268,0.2895186970060919,0.4009394231394945,0.4500477234057012
0.4389753924370814,0.22459253307906124,0.6892338432595964,0.4641785967004801,0.5846504716653695,0.17443790406527426,0.8243120252392584,0.2802100391951956
0.2145775339232856,0.6102760272094501,0.4433551069358196,0.09334866289335053,0.42192197944161636,0.654841925011012,0.14717535586784314,0.09762317279245991
0.09569027087931914,0.10632425950486302,0.26374727170420464,0.08944171360230779,0.4230111961369597,0.8999547709447945,0.04010379177456458,0.6978470790461571
0.6214434026420117,0.5737658587436709,0.8690140721244503,0.15118026239653215,0.3188732792697495,0.9942724439552494,0.5017332570788695,0.8241192295569263
0.9680486390817816,0.37862659706015467,0.6695805981985633,0.883403433530909,0.698459453312244,0.3549366668147296,0.06147111633201208,0.906903671690445
0.943515418584546,0.0855306390361622,0.9320150296150594,0.11832643002951548,0.374302173249463,0.1002060599313821,0.2254607959508148,0.4351394062099757
0.8887802137244287,0.47884823814537014,0.4494875943545247,0.3845004492664794,0.9527514983173205,0.28318274827656686,0.8150122734467958,0.5189398907562417
0.4708612522272416,0.682789963945556,0.005101327283200563,0.5606475495655063,0.7371034070861443,0.09114857283582312,0.5022388293827228,0.6966815830045717
0.3389256986194199,0.7849096038048982,0.29373949299327806,0.6180977607991468,0.631392454363696,0.6647467021933136,0.044077599023315095,0.8669985404442032
0.15143693139942038,0.6313301164750715,0.23275646007545547,0.1252139561929243,0.80688726513841,0.9986915890986166,0.593648948704179,0.5847102751407628
0.15570892319081853,0.9785358930910447,0.6025258358844278,0.5980316871608194,0.4972950505388246,0.7687467687153527,0.7943363911471245,0.01733448988938635
0.19510721532182562,0.21385510734400304,0.5705535759619957,0.8548280866004202,0.3295464257956866,0.15429278847461925,0.016698045187114152,0.38707166833729245
0.6809701757781115,0.09209336472229612,0.8179891405902554,0.7798933691689888,0.11201256573245377,0.31577315319525656,0.11155241048276199,0.9942104323835846
0.18102713119050717,0.10613680974010675,0.36636945127186926,0.46337564605066606,0.27481399634374915,0.36353479035180014,0.779574109774542,0.21698033826592134
0.20377383427893736,0.5946185940085593,0.3782901679530629,0.44798819003871526,0.7219082508182187,0.5945800466799478,0.5276885748152562,0.9954021221095957
0.6710484699370318,0.7001489965328348,0.5269340947934082,0.18156627084670296,0.8383283149939607,0.3423645466561125,0.8764773581499833,0.3125498860548568
0.4217924544463808,0.07340846522191136,0.10428849016503117,0.4814722598234905,0.4584181935508326,0.6185506503828777,0.9282365404309697,0.2856922764720652
0.3954735963771271,0.6819810003399291,0.45067377950537446,0.49794043683592404,0.688199613056293,0.1220063041962941,0.24003686703528926,0.7350839360032991
0.44764445364411687,0.6827988473385445,0.7287624869257934,0.24078644636764301,0.2753996073958379,0.38544535256940893,0.6024159064676227,0.0483469965150195
0.5718101820879606,0.3243606432919852,0.7857155580576557,0.5293565588345415,0.1541611415628451,0.1869439345627958,0.3549298942672737,0.8492234644487751
0.14513411521534747,0.40373957065981547,0.9694816203395334,0.3581979252615398,0.7322249535128377,0.9212200262837542,0.7703016073926443,0.24744561702234358
0.8957038323872921,0.24037928035816947,0.8425921285372081,0.17080224072681782,0.833900386064241,0.48941014681695494,0.6927591870735665,0.1509910724211272
0.2996415331422053,0.5985907404561802,0.543729659977571,0.031559820287801355,0.7841122278256798,0.47298210388683704,0.06717364609626408,0.5892114063650753
0.9852112327873048,0.21749039645678103,0.4174409073512121,0.53109304677216,0.32470213507535417,0.3083052556616438,0.5523274647618073,0.6542679400176556
0.011038069946224915,0.6995824265679121,0.7884812916099159,0.7173849625856783,0.8191427131162331,0.4311872507050557,0.321033459480062,0.6866020970402072
0.994364985742272,0.0851011548966315,0.4495405190808923,0.6999406873251247,0.7205185811686882,0.5087557142277559,0.7703873413934851,0.9614610660511357
0.5478590802883447,0.3891143699072519,0.28427660805053445,0.40197946043735533,0.27132521222674943,0.8766637038667793,0.9908648316318203,0.045433848362840146
0.8401878509966519,0.6909583546796014,0.7261828647913168,0.23713794008213207,0.8965182436268851,0.025456473866879437,0.6955475779302426,0.17511904478626472
0.39471994281332434,0.46689231378200413,0.6095028155559085,0.471567455258439,0.849766471013988,0.4824123033207688,0.7154515347703305,0.8968575863311539
0.9703134437842945,0.8965031874937661,0.6737917202645104,0.9775103057394865,0.9939875419002456,0.8081760070003157,0.020615794287747957,0.5705381583982579
0.1496490016691906,0.23524291982307777,0.18719781949366687,0.5637663779611182,0.03191076371737622,0.7227702149511881,0.822367792810893,0.8381302684084269
0.7291503356142379,0.17311250378925624,0.28626578475911857,0.8973004574790523,0.9745085278658548,0.4901106187111921,0.42122072213832307,0.22323344471581463
0.3249762725981843,0.37953637855528133,0.020230998891521246,0.3322645442142935,0.7589978634338166,0.3564864996766566,0.6119379961434024,0.45450647549906187
0.9857806523752997,0.8204004954049876,0.47208953694083755,0.14061726654984985,0.4815083456717577,0.46297939614887096,0.9850847549087973,0.8011219717063788
0.8938686663271591,0.9081537196265704,0.6942640820796204,0.1099013201527752,0.8358005503925952,0.5032956918420063,0.27529541116501355,0.33096019467039106
0.5650918099576728,0.8661234035735075,0.48458711507967567,0.6881689967487931,0.18530016582450637,0.026145348337425545,0.26618505883717325,0.2798818534347136
0.9615269035898336,0.7346871856801991,0.08738833428039028,0.7065831653149056,0.7446459244124051,0.14595917941931313,0.1702022290049493,0.7725619695182547
0.07791695580703095,0.5135403561185478,0.3021970030411445,0.7759729228924215,0.6245751160308554,0.3019123170893372,0.03229175304924825,0.22424826359476946
0.6278854071444653,0.8973899318240877,0.34135299616947257,0.7583781405391734,0.14139243784837452,0.7980404525239448,0.17518962615536804,0.258867841805713
0.2863180129462779,0.7279477785987701,0.5635279191416634,0.9680674104485453,0.4257668153762222,0.20723164742223066,0.4928732590745173,0.11979553645970165
